Country,Year,total_vaccinations,total_distributed,people_vaccinated,people_fully_vaccinated_per_hundred,total_vaccinations_per_hundred,people_fully_vaccinated,people_vaccinated_per_hundred,distributed_per_hundred,daily_vaccinations_raw,daily_vaccinations,daily_vaccinations_per_million,share_doses_used
New Jersey,31,810293.0,1232525.0,680591.0,1.44,9.12,127552.0,7.66,13.88,14853.0,35307.0,3975.0,0.657
New Jersey,32,836584.0,1235350.0,697318.0,1.54,9.42,137096.0,7.85,13.91,26291.0,37264.0,4195.0,0.677
New Jersey,33,851721.0,1252250.0,703957.0,1.64,9.59,145570.0,7.93,14.1,15137.0,34266.0,3858.0,0.68
New Jersey,34,851721.0,1433750.0,703957.0,1.64,9.59,145570.0,7.93,16.14,0.0,29072.0,3273.0,0.594
New Jersey,35,884736.0,1435750.0,724879.0,1.77,9.96,157642.0,8.16,16.16,33015.0,22473.0,2530.0,0.616
New Jersey,36,1041289.0,1480825.0,791011.0,2.24,11.72,199040.0,8.91,16.67,156553.0,38906.0,4380.0,0.703
New Jersey,37,1074805.0,1480825.0,812914.0,2.37,12.1,210601.0,9.15,16.67,33516.0,39909.0,4493.0,0.726
New Jersey,38,1094886.0,1480825.0,822080.0,2.49,12.33,221465.0,9.26,16.67,20081.0,40656.0,4577.0,0.739
New Jersey,39,1096789.0,1480825.0,851190.0,2.71,12.35,240470.0,9.58,16.67,1903.0,37172.0,4185.0,0.741
New Jersey,40,1148733.0,1688975.0,883576.0,2.93,12.93,259944.0,9.95,19.02,51944.0,42430.0,4777.0,0.68
New Jersey,41,1196677.0,1770250.0,911345.0,3.15,13.47,280021.0,10.26,19.93,47944.0,49279.0,5548.0,0.676
New Jersey,42,1252742.0,1773525.0,941794.0,3.44,14.1,305518.0,10.6,19.97,56065.0,52572.0,5919.0,0.706
New Jersey,43,1309703.0,1775575.0,971241.0,3.75,14.75,332888.0,10.93,19.99,56961.0,38345.0,4317.0,0.738
New Jersey,44,1349327.0,1776775.0,992728.0,3.95,15.19,350955.0,11.18,20.0,39624.0,39217.0,4415.0,0.759
New Jersey,45,,,,,,,,,39004.5,41921.0,4720.0,
New Jersey,46,1427336.0,1790200.0,1037920.0,4.32,16.07,383659.0,11.69,20.15,39004.5,47221.0,5316.0,0.797
New Jersey,47,1480413.0,1790200.0,1067242.0,4.58,16.67,407180.0,12.02,20.15,53077.0,47383.0,5335.0,0.827
New Jersey,48,1542174.0,1790200.0,1103016.0,4.88,17.36,433066.0,12.42,20.15,61761.0,49357.0,5557.0,0.861
New Jersey,49,1604448.0,1809900.0,1139254.0,5.17,18.06,458928.0,12.83,20.38,62274.0,50244.0,5657.0,0.886
New Jersey,50,1648599.0,1809900.0,1157271.0,5.46,18.56,484965.0,13.03,20.38,44151.0,48414.0,5451.0,0.911
New Jersey,51,1689031.0,1917150.0,1172226.0,5.75,19.02,510377.0,13.2,21.58,40432.0,48529.0,5464.0,0.881
New Jersey,52,1711610.0,1917150.0,1233939.0,6.21,19.27,551548.0,13.89,21.58,22579.0,46183.0,5200.0,0.893
New Jersey,53,1759059.0,2114690.0,1256071.0,6.49,19.8,576817.0,14.14,23.81,47449.0,47389.0,5335.0,0.832
New Jersey,54,1803596.0,2297580.0,1278650.0,6.75,20.31,599628.0,14.4,25.87,44537.0,46169.0,5198.0,0.785
New Jersey,55,1866378.0,2476620.0,1310121.0,7.11,21.01,631768.0,14.75,27.88,62782.0,46315.0,5214.0,0.754
New Jersey,56,1943116.0,2479720.0,1348635.0,7.55,21.88,670703.0,15.18,27.92,76738.0,48381.0,5447.0,0.784
New Jersey,57,2008524.0,2508320.0,1385622.0,7.89,22.61,700924.0,15.6,28.24,65408.0,51418.0,5789.0,0.801
New Jersey,58,2065666.0,2508320.0,1423424.0,8.13,23.26,722507.0,16.03,28.24,57142.0,53805.0,6058.0,0.824
New Jersey,59,2096498.0,2508320.0,1448799.0,8.22,23.6,730381.0,16.31,28.24,30832.0,54984.0,6190.0,0.836
New Jersey,60,2187330.0,2618060.0,1511554.0,8.54,24.63,758817.0,17.02,29.48,90832.0,61182.0,6888.0,0.835
New Jersey,61,2249861.0,2780910.0,1555002.0,8.77,25.33,779227.0,17.51,31.31,62531.0,63752.0,7178.0,0.809
New Jersey,62,2325257.0,2783610.0,1609464.0,9.02,26.18,801346.0,18.12,31.34,75396.0,65554.0,7380.0,0.835
New Jersey,63,2403077.0,2938890.0,1661209.0,9.34,27.06,829628.0,18.7,33.09,77820.0,65709.0,7398.0,0.818
New Jersey,64,2478696.0,3070400.0,1712715.0,9.65,27.91,857205.0,19.28,34.57,75619.0,67167.0,7562.0,0.807
New Jersey,65,2534361.0,3070400.0,1749281.0,9.89,28.53,878218.0,19.69,34.57,55665.0,66956.0,7538.0,0.825
New Jersey,66,2571874.0,3070400.0,1775631.0,10.11,28.96,898336.0,19.99,34.57,37513.0,67911.0,7646.0,0.838
New Jersey,67,2639438.0,3161120.0,1821711.0,10.4,29.72,923455.0,20.51,35.59,67564.0,64587.0,7272.0,0.835
New Jersey,68,2714949.0,3302940.0,1871063.0,10.73,30.57,953326.0,21.07,37.19,75511.0,66441.0,7480.0,0.822
New Jersey,69,2834934.0,3402540.0,1958556.0,11.24,31.92,998133.0,22.05,38.31,119985.0,72811.0,8197.0,0.833
New Jersey,70,2916801.0,3517135.0,2018387.0,11.57,32.84,1027702.0,22.72,39.6,81867.0,73389.0,8262.0,0.829
New Jersey,71,3011319.0,3577765.0,2090835.0,11.98,33.9,1063758.0,23.54,40.28,94518.0,76089.0,8566.0,0.842
New Jersey,72,3065373.0,3577765.0,2126722.0,12.22,34.51,1084991.0,23.94,40.28,54054.0,75859.0,8541.0,0.857
New Jersey,73,3112960.0,3577765.0,2158901.0,12.44,35.05,1104854.0,24.31,40.28,47587.0,77298.0,8703.0,0.87
New Jersey,74,3174729.0,3656595.0,2199384.0,12.72,35.74,1129830.0,24.76,41.17,61769.0,76470.0,8609.0,0.868
New Jersey,75,3254946.0,3878855.0,2251222.0,13.09,36.65,1162372.0,25.35,43.67,80217.0,77142.0,8685.0,0.839
New Jersey,76,3346883.0,4058035.0,2312582.0,13.49,37.68,1197797.0,26.04,45.69,91937.0,73136.0,8234.0,0.825
New Jersey,77,3431096.0,4087515.0,2372189.0,13.82,38.63,1227118.0,26.71,46.02,84213.0,73471.0,8272.0,0.839
New Jersey,78,3514899.0,4147575.0,2430590.0,14.16,39.57,1258003.0,27.36,46.7,83803.0,71940.0,8099.0,0.847
New Jersey,79,3581686.0,4147575.0,2475567.0,14.46,40.32,1284545.0,27.87,46.7,66787.0,73759.0,8304.0,0.864
New Jersey,80,3635504.0,4147575.0,2510167.0,14.73,40.93,1307969.0,28.26,46.7,53818.0,74649.0,8404.0,0.877
New Jersey,81,3636384.0,4217315.0,2514665.0,14.75,40.94,1310353.0,28.31,47.48,880.0,65951.0,7425.0,0.862
New Jersey,82,3781744.0,4419385.0,2606788.0,15.41,42.58,1368524.0,29.35,49.76,145360.0,75257.0,8473.0,0.856
New Jersey,83,3869393.0,4684665.0,2661886.0,15.83,43.56,1405724.0,29.97,52.74,87649.0,74644.0,8404.0,0.826
New Jersey,84,3958836.0,4745885.0,2720391.0,16.27,44.57,1445318.0,30.63,53.43,89443.0,75391.0,8488.0,0.834
New Jersey,85,4053945.0,4794085.0,2774867.0,16.79,45.64,1491691.0,31.24,53.97,95109.0,77007.0,8670.0,0.846
New Jersey,86,4142916.0,4794085.0,2822580.0,17.32,46.64,1538648.0,31.78,53.97,88971.0,80176.0,9027.0,0.864
New Jersey,87,4204062.0,4794085.0,2859012.0,17.64,47.33,1566611.0,32.19,53.97,61146.0,81223.0,9144.0,0.877
New Jersey,88,4292515.0,4856725.0,2903068.0,18.17,48.33,1613922.0,32.68,54.68,88453.0,93733.0,10553.0,0.884
New Jersey,89,4381035.0,5236605.0,2951563.0,18.68,49.32,1659604.0,33.23,58.96,88520.0,85613.0,9639.0,0.837
New Jersey,90,4523995.0,5419345.0,3027313.0,19.48,50.93,1730178.0,34.08,61.01,142960.0,93515.0,10528.0,0.835
New Jersey,91,4655258.0,5450855.0,3103304.0,20.23,52.41,1796703.0,34.94,61.37,131263.0,99489.0,11201.0,0.854
New Jersey,92,4766910.0,5517655.0,3173887.0,20.82,53.67,1849501.0,35.73,62.12,111652.0,101852.0,11467.0,0.864
New Jersey,93,4855447.0,5517655.0,3229559.0,21.28,54.66,1890162.0,36.36,62.12,88537.0,101790.0,11460.0,0.88
New Jersey,94,4909547.0,5517655.0,3266042.0,21.51,55.27,1910700.0,36.77,62.12,54100.0,100784.0,11347.0,0.89
New Jersey,95,4979819.0,5648815.0,3304307.0,21.94,56.07,1948426.0,37.2,63.6,70272.0,98186.0,11054.0,0.882
New Jersey,96,5094041.0,5995935.0,3373601.0,22.61,57.35,2007906.0,37.98,67.51,114222.0,101858.0,11468.0,0.85
New Jersey,97,5226827.0,6172285.0,3453842.0,23.39,58.85,2077411.0,38.89,69.49,132786.0,100405.0,11304.0,0.847
New Jersey,98,5351413.0,6243165.0,3532817.0,24.24,60.25,2153059.0,39.77,70.29,124586.0,99451.0,11197.0,0.857
New Jersey,99,5495689.0,6362455.0,3619470.0,25.18,61.87,2236169.0,40.75,71.63,144276.0,104111.0,11721.0,0.864
New Jersey,100,5590502.0,6362455.0,3682138.0,25.77,62.94,2288890.0,41.46,71.63,94813.0,105008.0,11822.0,0.879
New Jersey,101,5673369.0,6362455.0,3738568.0,26.29,63.87,2335482.0,42.09,71.63,82867.0,109117.0,12285.0,0.892
New Jersey,102,5769561.0,6619975.0,3797352.0,26.92,64.96,2391528.0,42.75,74.53,96192.0,112820.0,12702.0,0.872
New Jersey,103,5874832.0,6636645.0,3862780.0,27.53,66.14,2445130.0,43.49,74.72,105271.0,111542.0,12558.0,0.885
New Mexico,11,78235.0,177075.0,43344.0,0.54,3.73,11335.0,2.07,8.44,,,,0.442
New Mexico,12,81855.0,199525.0,45873.0,0.59,3.9,12426.0,2.19,9.52,3620.0,3620.0,1726.0,0.41
New Mexico,13,89415.0,204750.0,73428.0,,4.26,,3.5,9.76,7560.0,5590.0,2666.0,0.437
New Mexico,14,99305.0,204750.0,80172.0,0.89,4.74,18711.0,3.82,9.76,9890.0,7023.0,3349.0,0.485
New Mexico,15,,,,,,,,,9711.25,7695.0,3670.0,
New Mexico,16,,,,,,,,,9711.25,8098.0,3862.0,
New Mexico,17,,,,,,,,,9711.25,8367.0,3990.0,
New Mexico,18,138150.0,204750.0,112450.0,1.11,6.59,23236.0,5.36,9.76,9711.25,8559.0,4082.0,0.675
New Mexico,19,143302.0,225850.0,116128.0,1.18,6.83,24706.0,5.54,10.77,5152.0,8778.0,4186.0,0.635
New Mexico,20,152465.0,237725.0,122956.0,1.29,7.27,27014.0,5.86,11.34,9163.0,9007.0,4296.0,0.641
New Mexico,21,162045.0,248300.0,130211.0,1.4,7.73,29278.0,6.21,11.84,9580.0,8963.0,4275.0,0.653
New Mexico,22,184698.0,257075.0,148964.0,1.58,8.81,33133.0,7.1,12.26,22653.0,10812.0,5156.0,0.718
New Mexico,23,200141.0,257075.0,162636.0,1.66,9.54,34878.0,7.76,12.26,15443.0,11630.0,5546.0,0.779
New Mexico,24,204670.0,257075.0,166530.0,1.69,9.76,35507.0,7.94,12.26,4529.0,10890.0,5194.0,0.796
New Mexico,25,210136.0,270725.0,171579.0,1.71,10.02,35823.0,8.18,12.91,5466.0,10284.0,4905.0,0.776
New Mexico,26,217075.0,303625.0,176038.0,1.83,10.35,38292.0,8.4,14.48,6939.0,10539.0,5026.0,0.715
New Mexico,27,224692.0,314750.0,180272.0,1.99,10.72,41669.0,8.6,15.01,7617.0,10318.0,4921.0,0.714
New Mexico,28,238755.0,317800.0,189082.0,2.24,11.39,46878.0,9.02,15.16,14063.0,10959.0,5226.0,0.751
New Mexico,29,248321.0,317900.0,195327.0,2.39,11.84,50153.0,9.32,15.16,9566.0,9089.0,4335.0,0.781
New Mexico,30,264147.0,317900.0,204968.0,2.69,12.6,56314.0,9.78,15.16,15826.0,9144.0,4361.0,0.831
New Mexico,31,275224.0,317900.0,212216.0,2.87,13.13,60099.0,10.12,15.16,11077.0,10079.0,4807.0,0.866
New Mexico,32,277617.0,351050.0,213941.0,2.9,13.24,60740.0,10.2,16.74,2393.0,9640.0,4597.0,0.791
New Mexico,33,284830.0,356150.0,219033.0,3.0,13.58,62821.0,10.45,16.99,7213.0,9679.0,4616.0,0.8
New Mexico,34,294566.0,364775.0,224290.0,3.21,14.05,67246.0,10.7,17.4,9736.0,9982.0,4761.0,0.808
New Mexico,35,306945.0,364875.0,231864.0,3.43,14.64,71951.0,11.06,17.4,12379.0,9741.0,4646.0,0.841
New Mexico,36,322611.0,364875.0,240516.0,3.76,15.39,78774.0,11.47,17.4,15666.0,10613.0,5061.0,0.884
New Mexico,37,331793.0,364875.0,245330.0,3.96,15.82,83100.0,11.7,17.4,9182.0,9664.0,4609.0,0.909
New Mexico,38,342786.0,364875.0,251082.0,4.19,16.35,87916.0,11.97,17.4,10993.0,9652.0,4603.0,0.939
New Mexico,39,346064.0,405500.0,253534.0,4.23,16.5,88738.0,12.09,19.34,3278.0,9778.0,4663.0,0.853
New Mexico,40,354627.0,411350.0,258073.0,4.42,16.91,92720.0,12.31,19.62,8563.0,9971.0,4755.0,0.862
New Mexico,41,369864.0,428675.0,264105.0,4.85,17.64,101665.0,12.6,20.44,15237.0,10757.0,5130.0,0.863
New Mexico,42,388806.0,429950.0,272325.0,5.34,18.54,111954.0,12.99,20.5,18942.0,11694.0,5577.0,0.904
New Mexico,43,399911.0,429950.0,276820.0,5.65,19.07,118379.0,13.2,20.5,11105.0,11043.0,5267.0,0.93
New Mexico,44,419882.0,429950.0,286538.0,6.12,20.02,128316.0,13.67,20.5,19971.0,12584.0,6001.0,0.977
New Mexico,45,,,,,,,,,11738.5,12691.0,6052.0,
New Mexico,46,443359.0,448500.0,300709.0,6.56,21.14,137520.0,14.34,21.39,11738.5,13899.0,6629.0,0.989
New Mexico,47,447379.0,454350.0,302820.0,6.64,21.34,139262.0,14.44,21.67,4020.0,13250.0,6319.0,0.985
New Mexico,48,456034.0,454450.0,306504.0,6.87,21.75,144049.0,14.62,21.67,8655.0,12310.0,5871.0,1.003
New Mexico,49,562580.0,599575.0,379606.0,8.45,26.83,177122.0,18.1,28.59,106546.0,24825.0,11839.0,0.938
New Mexico,50,578916.0,605885.0,386679.0,8.88,27.61,186104.0,18.44,28.9,16336.0,25572.0,12196.0,0.955
New Mexico,51,595951.0,605885.0,394841.0,9.29,28.42,194771.0,18.83,28.9,17035.0,25153.0,11996.0,0.984
New Mexico,52,604732.0,605885.0,409505.0,9.56,28.84,200459.0,19.53,28.9,8781.0,24730.0,11794.0,0.998
New Mexico,53,612496.0,660415.0,414796.0,9.7,29.21,203441.0,19.78,31.5,7764.0,24162.0,11523.0,0.927
New Mexico,54,618666.0,680475.0,417861.0,9.85,29.5,206504.0,19.93,32.45,6170.0,24470.0,11670.0,0.909
New Mexico,55,634845.0,705015.0,426331.0,10.23,30.28,214411.0,20.33,33.62,16179.0,25544.0,12182.0,0.9
New Mexico,56,657118.0,736165.0,438670.0,10.71,31.34,224643.0,20.92,35.11,22273.0,13505.0,6441.0,0.893
New Mexico,57,678087.0,738705.0,450558.0,11.14,32.34,233526.0,21.49,35.23,20969.0,14167.0,6756.0,0.918
New Mexico,58,705538.0,738705.0,467493.0,11.7,33.65,245357.0,22.3,35.23,27451.0,15655.0,7466.0,0.955
New Mexico,59,711612.0,738705.0,470185.0,11.86,33.94,248615.0,22.42,35.23,6074.0,15269.0,7282.0,0.963
New Mexico,60,721489.0,800425.0,475459.0,12.14,34.41,254632.0,22.68,38.17,9877.0,15570.0,7425.0,0.901
New Mexico,61,735930.0,821845.0,483920.0,12.43,35.1,260535.0,23.08,39.19,14441.0,16752.0,7989.0,0.895
New Mexico,62,743904.0,862495.0,488139.0,12.61,35.48,264446.0,23.28,41.13,7974.0,15580.0,7430.0,0.863
New Mexico,63,765965.0,894645.0,502054.0,13.01,36.53,272879.0,23.94,42.67,22061.0,15550.0,7416.0,0.856
New Mexico,64,801111.0,901345.0,519972.0,13.76,38.21,288529.0,24.8,42.99,35146.0,17575.0,8382.0,0.889
New Mexico,65,814029.0,901345.0,528061.0,14.05,38.82,294681.0,25.18,42.99,12918.0,15499.0,7392.0,0.903
New Mexico,66,833881.0,901345.0,541044.0,14.46,39.77,303277.0,25.8,42.99,19852.0,17467.0,8330.0,0.925
New Mexico,67,839018.0,972065.0,545238.0,14.53,40.01,304689.0,26.0,46.36,5137.0,16790.0,8007.0,0.863
New Mexico,68,840633.0,988615.0,546442.0,14.56,40.09,305392.0,26.06,47.15,1615.0,14958.0,7134.0,0.85
New Mexico,69,867690.0,997385.0,563149.0,15.08,41.38,316298.0,26.86,47.57,27057.0,17684.0,8434.0,0.87
New Mexico,70,895586.0,1024955.0,581690.0,15.56,42.71,326268.0,27.74,48.88,27896.0,18517.0,8831.0,0.874
New Mexico,71,913253.0,1035005.0,591927.0,15.96,43.55,334582.0,28.23,49.36,17667.0,16020.0,7640.0,0.882
New Mexico,72,942171.0,1035005.0,608238.0,16.61,44.93,348248.0,29.01,49.36,28918.0,18306.0,8730.0,0.91
New Mexico,73,952566.0,1035005.0,613331.0,16.87,45.43,353640.0,29.25,49.36,10395.0,16955.0,8086.0,0.92
New Mexico,74,970496.0,1107735.0,621579.0,17.34,46.28,363688.0,29.64,52.83,17930.0,18783.0,8958.0,0.876
New Mexico,75,983709.0,1131335.0,630828.0,17.56,46.91,368179.0,30.08,53.95,13213.0,20439.0,9748.0,0.87
New Mexico,76,1004050.0,1136375.0,642435.0,18.05,47.88,378563.0,30.64,54.19,20341.0,19480.0,9290.0,0.884
New Mexico,77,1031202.0,1176105.0,658512.0,18.63,49.18,390600.0,31.41,56.09,27152.0,19374.0,9240.0,0.877
New Mexico,78,1060171.0,1183825.0,677668.0,19.41,50.56,407096.0,32.32,56.46,28969.0,20988.0,10009.0,0.896
New Mexico,79,1085158.0,1183825.0,691431.0,19.99,51.75,419226.0,32.98,56.46,24987.0,20427.0,9742.0,0.917
New Mexico,80,1098197.0,1183825.0,699102.0,20.27,52.37,425109.0,33.34,56.46,13039.0,20804.0,9922.0,0.928
New Mexico,81,1101603.0,1253435.0,701349.0,20.34,52.54,426426.0,33.45,59.78,3406.0,18730.0,8933.0,0.879
New Mexico,82,1111612.0,1268025.0,706947.0,20.58,53.01,431463.0,33.72,60.47,10009.0,18272.0,8714.0,0.877
New Mexico,83,1135178.0,1297585.0,722460.0,21.0,54.14,440243.0,34.45,61.88,23566.0,18733.0,8934.0,0.875
New Mexico,84,1162064.0,1327385.0,739270.0,21.5,55.42,450916.0,35.26,63.3,26886.0,18695.0,8916.0,0.875
New Mexico,85,1191220.0,1337435.0,757700.0,22.04,56.81,462221.0,36.14,63.78,29156.0,18721.0,8928.0,0.891
New Mexico,86,1224826.0,1337435.0,778035.0,22.75,58.41,477055.0,37.11,63.78,33606.0,19953.0,9516.0,0.916
New Mexico,87,1239316.0,1337435.0,785813.0,23.14,59.1,485160.0,37.48,63.78,14490.0,20160.0,9615.0,0.927
New Mexico,88,1242292.0,1428785.0,787206.0,23.22,59.25,486883.0,37.54,68.14,2976.0,20098.0,9585.0,0.869
New Mexico,89,1258002.0,1442775.0,797952.0,23.51,60.0,493018.0,38.06,68.81,15710.0,20913.0,9974.0,0.872
New Mexico,90,1281047.0,1486525.0,811808.0,23.99,61.09,503075.0,38.72,70.89,23045.0,20838.0,9938.0,0.862
New Mexico,91,1312410.0,1506255.0,828199.0,24.77,62.59,519339.0,39.5,71.83,31363.0,21478.0,10243.0,0.871
New Mexico,92,1342108.0,1514445.0,843781.0,25.48,64.01,534359.0,40.24,72.23,29698.0,21555.0,10280.0,0.886
New Mexico,93,1365434.0,1514445.0,858547.0,25.98,65.12,544771.0,40.95,72.23,23326.0,20087.0,9580.0,0.902
New Mexico,94,1374022.0,1514445.0,863155.0,26.19,65.53,549244.0,41.16,72.23,8588.0,19244.0,9178.0,0.907
New Mexico,95,1377054.0,1606235.0,864510.0,26.26,65.67,550694.0,41.23,76.6,3032.0,19252.0,9181.0,0.857
New Mexico,96,1384192.0,1619115.0,868372.0,26.45,66.01,554548.0,41.41,77.22,7138.0,18027.0,8597.0,0.855
New Mexico,97,1417243.0,1658365.0,888767.0,27.21,67.59,570641.0,42.39,79.09,33051.0,19457.0,9279.0,0.855
New Mexico,98,1448347.0,1679965.0,904820.0,28.02,69.07,587476.0,43.15,80.12,31104.0,19420.0,9262.0,0.862
New Mexico,99,1477908.0,1710565.0,920834.0,28.82,70.48,604216.0,43.92,81.58,29561.0,19400.0,9252.0,0.864
New Mexico,100,1502885.0,1710565.0,936846.0,29.35,71.67,615420.0,44.68,81.58,24977.0,19636.0,9365.0,0.879
New Mexico,101,1514221.0,1710565.0,942879.0,29.65,72.21,621671.0,44.97,81.58,11336.0,20028.0,9552.0,0.885
New Mexico,102,1517182.0,1771705.0,944676.0,29.77,72.36,624260.0,45.05,84.49,2961.0,20018.0,9547.0,0.856
New Mexico,103,1530389.0,1791315.0,951067.0,30.15,72.99,632216.0,45.36,85.43,13207.0,20885.0,9960.0,0.854
New York State,11,579532.0,1622100.0,543014.0,0.19,2.98,36422.0,2.79,8.34,,,,0.357
New York State,12,632473.0,1796850.0,587865.0,0.23,3.25,44512.0,3.02,9.24,52941.0,52941.0,2721.0,0.352
New York State,13,688576.0,1872625.0,617596.0,,3.54,,3.17,9.63,56103.0,54522.0,2803.0,0.368
New York State,14,757466.0,1884325.0,671311.0,0.38,3.89,73523.0,3.45,9.69,68890.0,59311.0,3049.0,0.402
New York State,15,,,,,,,,,60713.25,59662.0,3067.0,
New York State,16,,,,,,,,,60713.25,59872.0,3078.0,
New York State,17,,,,,,,,,60713.25,60012.0,3085.0,
New York State,18,1000319.0,1884325.0,884908.0,0.53,5.14,102187.0,4.55,9.69,60713.25,60112.0,3090.0,0.531
New York State,19,1046490.0,2057875.0,926339.0,0.55,5.38,106821.0,4.76,10.58,46171.0,59145.0,3040.0,0.509
New York State,20,1116441.0,2213975.0,982183.0,0.62,5.74,120801.0,5.05,11.38,69951.0,61124.0,3142.0,0.504
New York State,21,1203994.0,2367075.0,1048453.0,0.73,6.19,142005.0,5.39,12.17,87553.0,63790.0,3279.0,0.509
New York State,22,1282515.0,2395950.0,1105935.0,0.84,6.59,162685.0,5.69,12.32,78521.0,66334.0,3410.0,0.535
New York State,23,1365404.0,2395950.0,1172921.0,0.91,7.02,176659.0,6.03,12.32,82889.0,69502.0,3573.0,0.57
New York State,24,1418313.0,2395950.0,1215450.0,0.95,7.29,183915.0,6.25,12.32,52909.0,68387.0,3515.0,0.592
New York State,25,1453972.0,2401900.0,1245215.0,0.98,7.47,189791.0,6.4,12.35,35659.0,64808.0,3331.0,0.605
New York State,26,1518697.0,2744450.0,1286705.0,1.09,7.81,212802.0,6.61,14.11,64725.0,67458.0,3468.0,0.553
New York State,27,1630504.0,2812625.0,1320572.0,1.23,8.38,238722.0,6.79,14.46,111807.0,73438.0,3775.0,0.58
New York State,28,1703218.0,2823575.0,1359970.0,1.4,8.76,271874.0,6.99,14.51,72714.0,71318.0,3666.0,0.603
New York State,29,1791935.0,2932775.0,1417373.0,1.56,9.21,303102.0,7.29,15.08,88717.0,72774.0,3741.0,0.611
New York State,30,1875462.0,2932775.0,1473614.0,1.7,9.64,329795.0,7.58,15.08,83527.0,72865.0,3746.0,0.639
New York State,31,1927665.0,2932775.0,1511266.0,1.77,9.91,344325.0,7.77,15.08,52203.0,72765.0,3740.0,0.657
New York State,32,1966446.0,2987075.0,1541235.0,1.82,10.11,353127.0,7.92,15.35,38781.0,73211.0,3763.0,0.658
New York State,33,2003170.0,3241250.0,1562945.0,1.89,10.3,368054.0,8.03,16.66,36724.0,69210.0,3558.0,0.618
New York State,34,2060301.0,3377325.0,1576553.0,2.0,10.59,388798.0,8.1,17.36,57131.0,61400.0,3156.0,0.61
New York State,35,2132305.0,3378300.0,1610832.0,2.19,10.96,426368.0,8.28,17.37,72004.0,61298.0,3151.0,0.631
New York State,36,2225316.0,3378300.0,1661253.0,2.41,11.44,468747.0,8.54,17.37,93011.0,61912.0,3183.0,0.659
New York State,37,2336867.0,3378300.0,1722302.0,2.67,12.01,519101.0,8.85,17.37,111551.0,65915.0,3388.0,0.692
New York State,38,2418074.0,3378300.0,1767666.0,2.85,12.43,554262.0,9.09,17.37,81207.0,70058.0,3601.0,0.716
New York State,39,2441693.0,3428000.0,1795592.0,2.94,12.55,572426.0,9.23,17.62,23619.0,67892.0,3490.0,0.712
New York State,40,2535824.0,3731300.0,1833754.0,3.18,13.04,619504.0,9.43,19.18,94131.0,76093.0,3912.0,0.68
New York State,41,2620734.0,3843300.0,1869595.0,3.43,13.47,668178.0,9.61,19.76,84910.0,80062.0,4116.0,0.682
New York State,42,2712546.0,3870175.0,1907783.0,3.71,13.94,721554.0,9.81,19.89,91812.0,82892.0,4261.0,0.701
New York State,43,2821335.0,3941225.0,1959193.0,4.0,14.5,778565.0,10.07,20.26,108789.0,85146.0,4377.0,0.716
New York State,44,2925186.0,3969050.0,2007952.0,4.28,15.04,833444.0,10.32,20.4,103851.0,84046.0,4320.0,0.737
New York State,45,,,,,,,,,92623.0,85676.0,4404.0,
New York State,46,3110432.0,3993825.0,2102037.0,4.75,15.99,924475.0,10.81,20.53,92623.0,95534.0,4911.0,0.779
New York State,47,3178252.0,4018450.0,2138943.0,4.91,16.34,955337.0,11.0,20.66,67820.0,91775.0,4718.0,0.791
New York State,48,3253874.0,4022525.0,2176004.0,5.11,16.73,993790.0,11.19,20.68,75622.0,90449.0,4649.0,0.809
New York State,49,3447521.0,4165325.0,2296133.0,5.48,17.72,1066991.0,11.8,21.41,193647.0,104996.0,5397.0,0.828
New York State,50,3535997.0,4165325.0,2334012.0,5.74,18.18,1117514.0,12.0,21.41,88476.0,102095.0,5248.0,0.849
New York State,51,3621973.0,4171175.0,2369520.0,6.0,18.62,1167934.0,12.18,21.44,85976.0,99541.0,5117.0,0.868
New York State,52,3711664.0,4171175.0,2400850.0,6.2,19.08,1205614.0,12.34,21.44,89691.0,99122.0,5095.0,0.89
New York State,53,3772702.0,4836200.0,2426155.0,6.38,19.39,1241540.0,12.47,24.86,61038.0,94610.0,4863.0,0.78
New York State,54,3821059.0,5349415.0,2449913.0,6.51,19.64,1266482.0,12.59,27.5,48357.0,91830.0,4720.0,0.714
New York State,55,3879303.0,5514665.0,2482912.0,6.64,19.94,1291976.0,12.76,28.35,58244.0,89347.0,4593.0,0.703
New York State,56,3955191.0,5627205.0,2525442.0,6.82,20.33,1325906.0,12.98,28.93,75888.0,72524.0,3728.0,0.703
New York State,57,4060431.0,5757205.0,2588847.0,7.03,20.87,1368488.0,13.31,29.59,105240.0,74919.0,3851.0,0.705
New York State,58,4225250.0,5757205.0,2691322.0,7.35,21.72,1430288.0,13.83,29.59,164819.0,86182.0,4430.0,0.734
New York State,59,4355544.0,5757205.0,2777745.0,7.58,22.39,1473773.0,14.28,29.59,130294.0,91983.0,4728.0,0.757
New York State,60,4495821.0,5987175.0,2880527.0,7.77,23.11,1510765.0,14.81,30.78,140277.0,103303.0,5310.0,0.751
New York State,61,4607571.0,6443525.0,2958184.0,7.94,23.68,1544883.0,15.21,33.12,111750.0,112359.0,5776.0,0.715
New York State,62,4730809.0,6565865.0,3052380.0,8.09,24.32,1574158.0,15.69,33.75,123238.0,121644.0,6253.0,0.721
New York State,63,4864621.0,6849315.0,3155309.0,8.25,25.01,1604606.0,16.22,35.21,133812.0,129919.0,6678.0,0.71
